,Unnamed: 0,movie_id,vote_average,genres,cast,crew,title
10,10,1452,5.4,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]","{7489, 971458, 193763, 1252837, 41318, 1224391, 1272955, 3084, 2639, 53492, 53493, 53494, 17271, 243805, 1979, 8924, 7517, 11006}","{21697, 54211, 11012, 54212, 11013, 20007, 13192, 10953, 9032, 20008, 3276, 11017, 9039, 9040, 1121617, 60245, 61624, 1271644, 3805}",Superman Returns
11,11,10764,6.1,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]","{18182, 2954, 11276, 574355, 127000, 574361, 52888, 574364, 139549, 574365, 574367, 205222, 1529894, 3753, 62892, 76857, 566331, 193339, 5309, 149307, 20289, 2244, 8784, 1234388, 8789, 35029, 136290, 59620, 34408, 69865, 62961, 424182}","{9856, 10496, 12995, 455, 13000, 10666, 13005, 9646, 81517, 69678, 10706, 4248, 6489, 10876, 4061, 10782, 10783}",Quantum of Solace
12,12,58,7.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]","{191751, 2440, 2441, 2449, 2450, 2451, 11283, 2452, 140452, 939, 1709, 1710, 1711, 1715, 22075, 4030, 21700, 82636, 10960, 85, 429401, 1229277, 25441, 1254626, 1123, 64102, 1640, 114, 116, 1056117, 2038, 118, 378}","{770, 146439, 2443, 2444, 2445, 2446, 2447, 2448, 1368867, 1454884, 2215, 1704, 1705, 1706, 947, 1721, 1722, 406204, 1226, 120, 1424894}",Pirates of the Caribbean: Dead Man's Chest
13,13,57201,5.9,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]","{583040, 84225, 1283, 1184011, 15374, 1333907, 92949, 1391129, 134171, 967071, 62752, 114977, 12834, 1736738, 37027, 6951, 102567, 18473, 1240490, 71467, 51754, 1105706, 307885, 53807, 22063, 1094319, 1471922, 128560, 76857, 1459004, 208061, 1759932, 59847, 56267, 569548, 207, 1760466, 1760467, 1760468, 85, 1760469, 1760470, 1760471, 1760472, 104915, 21723, 1452636, 1760474, 1429470, 1112414, 1760475, 1760476, 1178981, 47720, 22250, 126829, 886, 17401, 1382010, 45051}","{770, 900, 2444, 2445, 2446, 928657, 1335569, 66721, 1521185, 2215, 1704, 1705, 1706, 2216, 1407019, 68016, 947, 11699, 7480, 1722, 4032, 4034, 1545540, 10575, 85, 8159, 1322466, 1360103, 1534197, 1355894, 60665}",The Lone Ranger
14,14,49521,6.5,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]","{27138, 1371141, 1235591, 1272968, 1272969, 1272970, 172809, 1272971, 236302, 2320, 2975, 934, 77223, 17832, 50217, 59312, 1025970, 31028, 11831, 213049, 9273, 2882, 43202, 37698, 335, 8786, 22227, 12371, 1615574, 73968, 1269, 9464, 4095}","{8706, 2953, 79242, 79243, 1552521, 525, 5392, 1463185, 1303, 282, 286, 58911, 6051, 1368867, 20007, 20008, 105643, 556, 22061, 1251373, 1368878, 68016, 947, 3893, 1182906, 1182907, 1182908, 1182909, 60222, 86591, 1182910, 54211, 17610, 1781335, 1459033, 3805, 12653, 1460590, 1661423, 1439088, 15217, 1486960, 1355894, 1043831, 61177, 11386}",Man of Steel
15,15,2454,6.3,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]","{1926, 12044, 5526, 5527, 5528, 5529, 107943, 25130, 25132, 25133, 25134, 17839, 25136, 11184, 24496, 25135, 3896, 22970, 7370, 2166, 3063}","{25729, 1393282, 1014915, 1515651, 33931, 1417999, 1323281, 5524, 5525, 1334420, 1398935, 1394072, 2073, 71577, 71579, 1394073, 213665, 77730, 12579, 1405219, 5541, 5542, 5543, 5544, 5545, 5162, 5547, 5548, 5549, 1326, 5551, 5552, 5553, 25137, 37299, 1390382, 37301, 1455486, 1405241, 1554878, 1452991, 1483583, 1554879, 1408834, 1337411, 1404739, 1394117, 1554883, 1554884, 1554885, 1459657, 1554886, 1401803, 9420, 1554887, 1554889, 1447503, 1477203, 1117946, 1425500, 1327838, 1425503, 1430496, 1447518, 1447524, 8677, 1389541, 979175, 29609, 1460588, 1391730, 1412990, 132596, 962164, 4854, 1392245, 4856, 1117945, 132648, 1117947, 1037310}",The Chronicles of Narnia: Prince Caspian
16,16,24428,7.4,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]","{1480198, 1480199, 1480200, 1480202, 1365516, 1480204, 1480208, 1191953, 6162, 1480209, 1480210, 71189, 1480211, 1480212, 1001496, 1480213, 1480218, 1480219, 1480220, 1480221, 1480222, 1480223, 1480224, 43553, 1480226, 81959, 1018947, 1234512, 87128, 103, 1640, 51303, 14464, 6280, 86157, 101522, 3223, 1153698, 1354406, 150194, 34486, 2231, 156342, 1343164, 1263294, 19137, 17604, 1371850, 19151, 2256, 1214673, 60120, 1245, 79079, 1466605, 1376001, 1479945, 1479946, 12052, 1479957, 1479959, 1479961, 1479962, 1454362, 1479967, 168246, 98626, 74568, 188758, 1224022, 9048, 1673576, 1480042, 1480043, 1480044, 1480045, 1480047, 1480048, 1480049, 1480051, 1480053, 1480055, 1480056, 1480057, 1480058, 1480060, 1480065, 1480066, 1480067, 1203089, 1480085, 6037, 1480087, 1480091, 1480096, 1480097, 1033652, 5048, 16828, 1480124, 1480128, 1636801, 1480130, 1480132, 7624, 60878, 1480144, 1403346, 1480146, 1480148, 91606, 1480150, 1480152, 1480153, 66525}","{113672, 113674, 113675, 1392143, 15893, 1068055, 1459736, 1401884, 1401885, 1401886, 1401887, 1322017, 1401890, 1401891, 1401892, 37, 1401893, 1401894, 1401895, 1401896, 1401897, 1401898, 1401899, 1407019, 1339446, 1339448, 1456696, 41018, 20540, 7232, 1339457, 1394753, 1389128, 1389131, 1339468, 10832, 1018965, 1399893, 12891, 8285, 10850, 95844, 1401965, 1401966, 1401967, 1401968, 1401970, 1401971, 1395320, 24192, 1401987, 1401988, 1376901, 1401989, 1401990, 1347720, 1401991, 1401992, 1401993, 1401994, 1401995, 1401996, 1401997, 1401998, 1401999, 1379986, 1402000, 1402001, 1402002, 1347734, 1402003, 1402004, 1402005, 1402006, 1402007, 1402008, 1402009, 1402010, 1402011, 1402012, 1402013, 1402014, 1400488, 57027, 13009, 3285, 1360093, 1319134, 1352421, 1400560, 1357047, 1357055, 11011, 1395463, 1329417, 1457930, 1457935, 1463568, 1394961, 1400082, 1335066, 1399071, 1368873, 1368875, 20786, 1392947, 1388871, 9546, 12619, 1395030, 1412756, 35176, 1401722, 1450362, 1336191, 900, 1330567, 6037, 6038, 1330582, 1330583, 1330584, 1330585, 1386908, 1447326, 41890, 6055, 1378220, 15277, 1384368, 18866, 14771, 1327030, 1401793, 7624, 7626, 1401803, 1172441, 1401821, 1401823, 1401824, 1401825, 113123}",The Avengers
17,17,1865,6.4,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]","{229634, 77955, 27397, 58758, 237455, 11279, 2449, 1430, 1321379, 199975, 1712, 1310385, 1797040, 214581, 955, 6972, 5309, 4031, 75076, 88392, 8399, 1331023, 85, 1115, 55901, 51300, 83814, 10983, 1770474, 1269611, 1770475, 118, 59129, 110075, 469759}","{770, 900, 1352966, 1255687, 1352968, 10122, 2444, 5132, 2446, 1355532, 1463182, 1368849, 1463185, 1378168, 1399327, 6051, 1705, 1706, 68016, 113073, 947, 1368884, 1401786, 406204, 1415617, 4034, 14915, 1545540, 1483850, 1399117, 1393883, 8159, 17633, 8165, 1351274, 120, 11002}",Pirates of the Caribbean: On Stranger Tides
18,18,41154,6.2,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]","{2176, 55936, 450, 2888, 72873, 1152008, 151246, 19278, 7056, 1068400, 21200, 16851, 59860, 1671443, 1506488, 91387, 33533, 87070}","{1622657, 1463178, 5133, 9613, 9616, 531, 9341, 76054, 15005, 2212, 5174, 23226, 11713, 52803, 17221, 1484, 10957, 488, 1447543, 8701, 24959}",Men in Black 3
19,19,122917,7.1,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]","{173451, 11275, 1440652, 7060, 240024, 34715, 71580, 72095, 52398, 1327, 25136, 67123, 1331, 41782, 60349, 534336, 65, 207558, 95047, 126667, 1359823, 1359824, 81877, 1356758, 19034, 127453, 205406, 114019, 9188, 1193832, 1193833, 1193834, 30315, 1484140, 1086829, 986734, 112, 113, 114, 80112, 15092, 152566}","{1378828, 33303, 1392667, 132648, 1401896, 67114, 1413175, 1425978, 1337409, 1337413, 10828, 1391695, 1392722, 1447518, 7267, 1447524, 108, 1406066, 117, 1406069, 1447543, 1609850, 135294, 126, 128, 129, 1418374, 1418375, 1418377, 1418378, 1418379, 9357, 1401998, 1418381, 1418382, 53393, 1418383, 1457302, 1457304, 1457305, 1457306, 1418395, 1457307, 1457308, 1457309, 1457310, 1457311, 1457312, 1457314, 1457315, 1457316, 1457317, 1457318, 1457319, 1457320, 1457321, 1457322, 1457323, 1457324, 1457325, 1457326, 1457327, 1457329, 1457330, 1457331, 1457332, 1457333, 1457334, 1457335, 1457336, 1457337, 1457338, 1457339, 1191111, 1191112, 1457359, 1457360, 1310930, 1457362, 1457363, 1457365, 1457367, 1457371, 1457372, 1424605, 1457373, 1457374, 1457375, 1424612, 1424615, 1424619, 1424635, 1367809, 1313, 1320, 1321, 1323, 1324, 1325, 1326, 1158956, 1373, 1377, 1016176, 1016177, 1016178, 1453938, 900, 1401738, 75150, 1378709, 1397163, 3503, 3504, 3506, 52165, 1452998, 1409491, 1431509, 132604, 132606}",The Hobbit: The Battle of the Five Armies
20,20,1930,6.5,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]","{979075, 91658, 1059597, 58510, 930322, 1657618, 932116, 205976, 8349, 1111328, 1187106, 35, 1657635, 54693, 984614, 1338023, 1236007, 1657642, 1657643, 1265835, 63280, 1477809, 1338034, 1183671, 156989, 76793, 2878, 1983, 1499460, 7624, 9289, 1424715, 1338061, 68430, 61263, 558928, 15318, 157146, 5724, 118494, 167263, 6368, 1355105, 14050, 20582, 1338215, 66668, 1232365, 63470, 55152, 96753, 7026, 1315833, 1219576, 37625, 231547, 59261}","{1399299, 1399300, 1399301, 1399302, 1399303, 1399304, 1399305, 14349, 1399310, 1392143, 1392145, 1399313, 1399314, 1399315, 977941, 1399316, 1399317, 1399318, 1399319, 1399320, 1399321, 1399322, 1399323, 1399324, 1399325, 1399326, 1399327, 1399328, 42032, 1339455, 6209, 10850, 1447543, 1391749, 958087, 1347728, 1451676, 1395368, 15017, 30383, 15024, 1347760, 15026, 406204, 87742, 1729, 928975, 988882, 19157, 10967, 1360094, 1360097, 1360101, 1360103, 1360107, 20204, 1395446, 1357058, 1355526, 6410, 1355530, 1355531, 42261, 963355, 1767709, 1767710, 1638177, 1368875, 60223, 81731, 1340742, 1388874, 1377132, 1378672, 13304, 892, 1463182, 1463185, 113046, 1227173, 113073, 18867, 950, 7624, 7625, 7626, 7627, 7630, 66519, 1329112, 1329113, 1329114, 1453022, 8159, 1455598, 1399288, 1399289, 1399290, 1399291, 1399292, 1399293}",The Amazing Spider-Man
21,21,20662,6.2,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]","{24709, 1182597, 6413, 147472, 35091, 80149, 2201, 146457, 47643, 556444, 226083, 58787, 934, 2983, 202032, 1151410, 121529, 13633, 75076, 20300, 34515, 15576, 17499, 3551, 79072, 227, 114019, 81125, 16358, 112, 25072, 1796466, 185460, 43131}","{578, 190914, 1378722, 934, 1400008, 1335179, 943, 944, 946, 339, 4723, 1049333, 950, 474, 20507, 40796, 63421}",Robin Hood
22,22,57158,7.6,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]","{11275, 173451, 58769, 7060, 236696, 34715, 71580, 72095, 52398, 1327, 25136, 67123, 41782, 534336, 206532, 207558, 95047, 126667, 1359823, 1359824, 81877, 19034, 114019, 1193832, 1193833, 1193834, 30315, 80112, 112, 114, 15092, 152566}","{1470982, 33303, 72232, 132648, 1337409, 1569346, 10828, 10830, 1391695, 1394768, 1447518, 7267, 1447524, 108, 1406066, 117, 1447543, 126, 128, 129, 1418379, 1418381, 53393, 1544338, 1457304, 1457306, 1418395, 1457307, 1457308, 1457310, 1635484, 1457318, 1457320, 1457321, 1457322, 1457324, 1466034, 1457334, 1546433, 226504, 1191112, 1457359, 1457360, 1310930, 1457362, 1457363, 1531091, 1531092, 1457367, 1860312, 1860313, 1457372, 1424605, 1424606, 1457374, 1860317, 1860319, 1860320, 1424612, 1860324, 1424615, 1424621, 1860342, 1860346, 1860347, 1424637, 1641217, 1860355, 1367813, 1635597, 1860372, 82197, 1544477, 1313, 1816358, 1321, 1323, 1324, 1325, 1326, 1158956, 1580854, 19770, 1373, 1377, 1016175, 1016176, 1016177, 1016178, 1453938, 1440657, 1378709, 1394073, 3503, 3504, 3506, 1401788, 52165, 1452998, 1401799, 1409491, 132604, 132606}",The Hobbit: The Desolation of Smaug
23,23,2268,5.8,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]","{1281, 45585, 45586, 45587, 45588, 45589, 28959, 10912, 56103, 937, 16431, 1327, 2227, 1105459, 142389, 14011, 1815740, 6972, 1075144, 1132749, 8784, 8534, 5470, 20070, 16358, 113, 1411061, 1563381, 63608}","{23424, 23425, 23426, 23427, 2949, 1462919, 45584, 4248, 1309, 11295, 1311, 8384, 6346, 10830, 3288, 3289, 23768, 1421657, 9820, 8285, 1453019, 13663, 1453021, 1455461, 44006, 19310, 1453943, 23419, 23420, 23421, 23422}",The Golden Compass
24,24,254,6.6,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]","{173569, 1047942, 199432, 173451, 3489, 3490, 3491, 3492, 3493, 3494, 3495, 3496, 3497, 73889, 1097645, 75950, 1166385, 1333, 181186, 70851, 214979, 1169229, 1504590, 1504591, 3541, 81877, 1670104, 478, 173539, 107754, 1064428, 1205488, 75892}","{128, 1424641, 1557507, 1452932, 132613, 1470982, 1557509, 1330570, 33303, 1313, 1314, 1316, 3499, 1324, 1325, 1326, 3500, 3501, 3502, 3503, 3504, 3505, 3506, 1213, 1546431, 52164, 1401803, 1373, 1447518, 108, 1390, 1447543, 126, 1557503}",King Kong
25,25,597,7.5,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]","{1597443, 2053, 1639429, 1730068, 2076, 1233436, 29214, 93215, 75804, 1190237, 93214, 72742, 1330728, 6193, 1228858, 1028668, 2134, 29796, 1398372, 1054325, 1337466, 930944, 3713, 1256066, 2179, 1741441, 1741443, 1741450, 1237642, 1741459, 55957, 2710, 1402008, 97436, 1451680, 63141, 1338541, 1693876, 1029818, 204, 11670, 42198, 592618, 26863, 40695, 1106167, 172280, 131833, 146182, 1227544, 40740, 157989, 1275173, 42286, 41266, 42290, 230727, 1359176, 8534, 8535, 8536, 8537, 1369, 8538, 8540, 8539, 8541, 8543, 8544, 1741665, 1741666, 8545, 1741663, 8547, 8548, 8549, 8550, 8551, 8552, 8553, 1741667, 1741669, 1741673, 1741675, 1741678, 1741688, 1741689, 1741690, 1741691, 1741664, 178557, 1741692, 1741693, 1741694, 1741697, 1741700, 1741701, 1697673, 1741707, 3981, 1741709, 1741717, 1741718, 1741719, 1520024, 1741720, 1741721, 126363, 1741722, 1741723, 1741724, 1741725, 1741726, 1741727, 1954, 1741728, 1741729, 2472, 1741737, 1741739, 1741740, 1741741, 1741742, 1741743, 1741744, 1367898, 4031, 63423, 30148, 158662, 1080265, 944614, 65524, 142325, 3071}","{1535949, 1376902, 1732743, 1732744, 1732745, 1732746, 1732750, 1732751, 3985, 1392145, 3987, 1412756, 79253, 2710, 1732753, 1322392, 1322393, 1732756, 1732639, 1732641, 1732642, 1732643, 50726, 22059, 1456696, 21567, 1438399, 1729, 1427838, 1329477, 1395269, 1414090, 8523, 8524, 8525, 8526, 8527, 8528, 8529, 8530, 8531, 8532, 8533, 117206, 1291347, 1512019, 1711440, 1727828, 1389534, 1680739, 1535308, 1535309, 1377133, 1262, 567283, 96884, 142325, 964601, 1416446}",Titanic
26,26,271110,7.1,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]","{1569801, 6162, 172069, 25135, 1566267, 1323073, 3141, 78430, 592495, 139900, 1265796, 161932, 21134, 3223, 62105, 232256, 51878, 150194, 1327810, 17604, 22226, 1582803, 1245, 227, 1502949, 209125, 116969, 1731337, 1003792, 81685, 1136406, 84247, 3872, 1779511, 1779512, 1779513, 1779514, 1779516, 1779517, 1779519, 1779520, 1779521, 1779522, 1779523, 1779524, 1779525, 1779526, 1779527, 19272, 1779529, 1779530, 1779528, 1779531, 1779532, 1779533, 1779534, 1779535, 1779536, 1779537, 1779538, 1779539, 1779541, 1779540, 1779543, 1779544, 1779542, 1779545, 1779547, 1779548, 1779549, 1779550, 1779551, 1779552, 1779546, 1779554, 1779557, 1896, 1779562, 1779563, 1480044, 1779564, 1779565, 1779567, 1779569, 1779570, 1779572, 1738113, 570756, 53650, 15250, 7060, 91042, 1483700, 550843, 16828, 1981, 7624, 114634, 1375186, 60898}","{113672, 113674, 1403408, 1403415, 1399320, 1543191, 1327146, 1444908, 1676849, 1117747, 18996, 19002, 1543227, 1543230, 7232, 1389129, 1345610, 1345611, 1004624, 1338964, 10850, 1342054, 1204332, 1417839, 227440, 1089142, 1590390, 1590391, 1590392, 1590393, 1590394, 1590395, 9343, 24192, 1590400, 1590401, 1590402, 87172, 1590403, 1590404, 1590405, 1590406, 1590407, 1590408, 1590409, 1590410, 1590411, 1590412, 1590413, 1590414, 1590415, 1590416, 1379990, 10903, 10905, 1533084, 1477793, 1067682, 239788, 1548461, 1340093, 1494210, 57027, 1411271, 1567950, 1409237, 10970, 23787, 1394418, 1548530, 1400082, 1472788, 1400088, 18714, 1393435, 1400092, 12575, 1392943, 1442097, 189241, 1580858, 40766, 1530686, 19271, 19272, 40778, 1349452, 1408352, 11106, 1530726, 35176, 967026, 1378162, 1530231, 1439104, 1338241, 936841, 1319825, 3996, 5551, 5552, 18866, 1327027, 80827, 1364411, 1378241, 102343, 7624, 1445834, 16344, 1172441, 8159, 2529, 8166, 15356, 1424894, 8703}",Captain America: Civil War
27,27,44833,5.5,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]","{1052162, 565508, 184581, 23429, 1216133, 86536, 98953, 12688, 937232, 3218, 928532, 84756, 987677, 1569054, 1685026, 1685027, 55205, 1326245, 989607, 28846, 17838, 1367223, 3896, 1337274, 1331643, 88124, 131519, 131520, 1504579, 1504580, 1504581, 1504582, 1504583, 60875, 204235, 68180, 1044953, 13275, 1044956, 205406, 60900, 1049830, 210542, 66678, 36602, 29054}","{1378830, 1459736, 32282, 1403424, 1322017, 1403425, 1403426, 1403427, 1403428, 1403429, 1403430, 1403432, 1403433, 1403434, 1403435, 1403438, 1403439, 1403440, 1403441, 1403442, 1403443, 8763, 10816, 1403458, 23620, 1403460, 1403461, 1403463, 1403464, 1389129, 1337418, 1400906, 1403465, 1403467, 1403468, 1403469, 1403470, 50769, 1403471, 1403472, 1323092, 1403474, 1403475, 1403478, 1403479, 1403480, 1403481, 1403482, 1403484, 1403485, 1403487, 1403488, 1403490, 1403491, 1403492, 1399917, 1367672, 1380477, 1376893, 224388, 1347720, 83083, 8848, 1394322, 11411, 1171098, 1451676, 1347763, 18617, 1182907, 1398972, 1395902, 15559, 20170, 1403085, 978127, 6870, 1197278, 1012973, 24308, 36602, 1235712, 1357067, 1394445, 937231, 1352981, 1338134, 1401109, 1370904, 575769, 91941, 1368877, 112947, 112948, 23352, 579405, 19282, 9043, 18264, 20359, 10126, 3995, 1378724, 13223, 68016, 113073, 1378240, 1378241, 102343, 1377225, 25549, 1017296, 1394130, 1377241, 21984, 1463785}",Battleship
28,28,135397,6.5,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]","{14592, 170635, 20750, 543505, 930707, 11669, 1391129, 17181, 59297, 97446, 1108907, 18997, 116278, 1522360, 150587, 1550012, 1682512, 1682513, 979412, 78423, 591834, 866906, 7132, 1637724, 568045, 73457, 76793, 1809787}","{1431553, 1447938, 1320974, 1400855, 1394724, 1247272, 1339435, 1235012, 1411166, 20586, 1020013, 1415334, 2216, 1347762, 575694, 67802, 8411, 67803, 1319157, 575765, 1401109, 575769, 1413402, 1235227, 12575, 1392943, 1388864, 1388872, 92491, 92503, 1407340, 1089920, 1460608, 1407371, 1460624, 1386905, 1386913, 1460645, 1460647, 82350, 18867, 1524158, 1405389, 1432024, 1155551, 2529, 229860, 488, 1399290, 1524222, 195078, 1524231, 1391123, 1403415, 1403425, 1403432, 186922, 561, 1456696, 1389136, 1376889, 1045115, 1376902, 1333900, 664, 4782, 1106629, 1407702, 13031, 1395432, 1387252, 11001, 6922, 1370904, 1368863, 1309482, 13115, 1215298, 1645398, 4953, 60261, 892, 900, 930707, 1393581, 1434557, 54211, 1401807, 1463269, 1463270, 1463271, 1463272, 1463273, 1463274, 1463275, 1463276, 1463277, 1463278, 1463279, 1463281, 15347, 91123, 1463286, 1463289, 1463290, 1463291, 1463292, 1463293, 25600, 1463296, 1463298, 1463299, 1463300, 1463301, 1463304, 1463308, 1463310, 1463313, 1463318, 1463320, 1463321, 1463322, 1463323, 1401884, 1463329, 1414178, 1463330, 11300, 1401893, 1463334, 1463331, 1463332, 78890, 1463338, 1463339, 1463340, 1463343, 42032, 1463348, 1463351, 1463360, 1463362, 959555, 1463364, 7238, 1463368, 1463369, 93258, 1422411, 1463370, 1463371, 1463372, 1463373, 1463374, 1463375, 1463376, 1463377, 1463378, 1463379, 1463380, 1463381, 1463382, 1463383, 1463386, 1463387, 1463388, 1463389, 1444958, 1463390, 1463391, 1463393, 1463397, 1463398, 1463399, 1463400, 1463402, 1463403, 1418349, 1418350, 1463405, 1463406, 1463407, 1463408, 1191027, 1463411, 1463412, 1463409, 1463410, 1463416, 1285241, 1463422, 1463423, 1463424, 1463425, 1463429, 1463434, 1463435, 1463436, 1463437, 1463440, 1463447, 1463448, 578723, 1463461, 1463462, 1465509, 1463464, 1463467, 1463468, 1463469, 1463470, 484529, 1463473, 1463474, 1463480, 1463483, 1463486, 1463489, 1416386, 1463490, 1463492, 1463496, 1463498, 1463499, 1463505, 1463507, 1463509, 1463512, 1463513, 1463515, 1463517, 1463530, 1463533, 1463538, 1463540, 1463541, 1463543, 1463545, 1463547, 1463551, 1463552, 1463553, 1352962, 1463561, 1463562, 1463565, 1463568, 1463569, 111893, 1463573, 1463575, 1328407, 1463577, 1463581, 1404190, 1463586, 1463587, 1463589, 1463592, 1463594, 1463595, 1463596, 1463601, 1463602, 1463603, 1463604, 1463606, 1463607, 1463609, 1463610, 1463611, 1463615, 1463616, 1463617, 1463619, 1463622, 1463625, 1463627, 1463628, 1463632, 1463639, 1463640, 1463642, 1463646, 1414497, 1195362, 1463649, 1463653, 1463654, 1463656, 1463657, 1463658, 1463659, 1463660, 1463661, 1463662, 1463663, 1463664, 1463665, 1463667, 1463668, 1463669, 1463671, 1463672, 1463673, 1463674, 1463675, 1463676, 1463677, 1463678, 1463679, 1463680, 1463681, 1463682, 1463683, 1463684, 1463685, 1463686, 1463687, 1463688, 1463689, 1463690, 1455499, 1463691, 1463692, 1463696, 1463699, 1463700, 1463702, 1463705, 1056155, 1463707, 1463709, 1463711, 1463715, 1463717, 1463721, 1463728, 1463729, 1463730, 1463731, 1463732, 1463736, 1463737, 1463739, 1463744, 1463746, 1463748, 1463750, 1463752, 1463755, 1463756, 1463757, 1463763, 1463766, 71127, 1463768, 1463769, 1463770, 1463771, 1367516, 1463773, 1463774, 1463778, 1463781, 1463782, 1463783, 1463784, 1463785, 1463786, 1455598, 1392116, 1463798, 1463803, 1463805, 1463807, 1457666, 1459728, 1459736, 1463832, 32282, 1463833, 1463835, 1463836, 1463837, 1463839, 1459744, 1463841, 1463842, 1459748, 1463846, 1463847, 1459752, 7727, 1459764, 1459766, 1459774, 550473, 1224272, 1400403, 1453663, 1095271, 75380, 1025667, 1275523, 1400547, 57065, 1304298, 1400555, 1457917, 1355530, 1691431, 1519432, 1453905, 1341268, 1412984, 1367945, 1406872, 1458084, 1458086, 79790, 1390516, 4030, 1445834, 137175, 1458141, 8160, 8163, 1392612, 8166}",Jurassic World
29,29,37724,6.9,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]","{1062405, 92429, 1399567, 100242, 139549, 1224993, 11045, 17064, 1574323, 122556, 5309, 206273, 47944, 1168075, 1333452, 8784, 3926, 118617, 5469, 3810, 1024234, 1030261, 2038, 15737}","{9856, 10496, 449538, 1149584, 1271444, 151, 4248, 153, 10782, 10783, 1551777, 932, 39, 10666, 1407019, 69678, 8384, 194881, 1342669, 972623, 11227, 2523, 1831266, 1835498, 81517, 979698, 962164, 1177850, 10876, 30463}",Skyfall
